67,69,1
68,69,1
69,69,1
66,70,1
67,70,1
68,70,1
69,70,1
70,70,1
71,70,1
67,71,1
68,71,1
69,71,1
70,71,1
72,71,1
61,72,1
64,72,1
65,72,1
66,72,1
67,72,1
68,72,1
69,72,1
70,72,1
71,72,1
72,72,1
61,73,1
62,73,1
63,73,1
64,73,1
65,73,1
66,73,1
67,73,1
68,73,1
69,73,1
70,73,1
71,73,1
72,73,1
62,74,1
63,74,1
64,74,1
65,74,1
66,74,1
67,74,1
68,74,1
69,74,1
70,74,1
71,74,1
72,74,1
60,75,1
62,75,1
63,75,1
64,75,1
65,75,1
66,75,1
67,75,1
68,75,1
69,75,1
70,75,1
71,75,1
72,75,1
61,76,1
62,76,1
63,76,1
64,76,1
65,76,1
66,76,1
67,76,1
68,76,1
69,76,1
70,76,1
71,76,1
72,76,1
73,76,1
60,77,1
61,77,1
62,77,1
63,77,1
64,77,1
65,77,1
66,77,1
67,77,1
68,77,1
69,77,1
70,77,1
71,77,1
72,77,1
73,77,1
74,77,1
59,78,1
60,78,1
61,78,1
62,78,1
63,78,1
64,78,1
65,78,1
66,78,1
67,78,1
68,78,1
69,78,1
70,78,1
71,78,1
72,78,1
73,78,1
58,79,1
59,79,1
60,79,1
61,79,1
62,79,1
63,79,1
64,79,1
65,79,1
66,79,1
67,79,1
68,79,1
69,79,1
70,79,1
71,79,1
72,79,1
56,80,1
57,80,1
58,80,1
59,80,1
60,80,1
61,80,1
62,80,1
63,80,1
64,80,1
65,80,1
66,80,1
67,80,1
68,80,1
69,80,1
56,81,1
57,81,1
58,81,1
59,81,1
60,81,1
61,81,1
62,81,1
63,81,1
64,81,1
65,81,1
66,81,1
67,81,1
68,81,1
56,82,1
57,82,1
58,82,1
59,82,1
60,82,1
61,82,1
67,82,1
68,82,1
69,82,1
56,83,1
57,83,1
58,83,1
59,83,1
60,83,1
67,83,1
68,83,1
69,83,1
56,84,1
57,84,1
56,85,1
57,85,1
