76,43,1
76,44,1
77,44,1
76,45,1
77,45,1
78,45,1
76,46,1
77,46,1
78,46,1
76,47,1
77,47,1
78,47,1
79,47,1
80,47,1
70,48,1
71,48,1
75,48,1
76,48,1
77,48,1
78,48,1
79,48,1
80,48,1
81,48,1
69,49,1
70,49,1
71,49,1
72,49,1
74,49,1
75,49,1
76,49,1
77,49,1
78,49,1
79,49,1
80,49,1
81,49,1
82,49,1
67,50,1
68,50,1
69,50,1
70,50,1
71,50,1
72,50,1
73,50,1
74,50,1
75,50,1
76,50,1
77,50,1
78,50,1
79,50,1
80,50,1
81,50,1
82,50,1
67,51,1
68,51,1
69,51,1
70,51,1
71,51,1
72,51,1
73,51,1
74,51,1
75,51,1
76,51,1
77,51,1
78,51,1
79,51,1
80,51,1
81,51,1
82,51,1
68,52,1
69,52,1
70,52,1
71,52,1
72,52,1
73,52,1
74,52,1
75,52,1
76,52,1
77,52,1
78,52,1
79,52,1
80,52,1
81,52,1
82,52,1
67,53,1
68,53,1
69,53,1
70,53,1
71,53,1
72,53,1
73,53,1
74,53,1
75,53,1
76,53,1
77,53,1
78,53,1
79,53,1
80,53,1
81,53,1
82,53,1
66,54,1
67,54,1
68,54,1
69,54,1
70,54,1
71,54,1
72,54,1
73,54,1
74,54,1
75,54,1
76,54,1
77,54,1
78,54,1
79,54,1
80,54,1
81,54,1
82,54,1
64,55,1
65,55,1
66,55,1
67,55,1
68,55,1
69,55,1
70,55,1
71,55,1
72,55,1
73,55,1
74,55,1
75,55,1
76,55,1
77,55,1
78,55,1
79,55,1
80,55,1
81,55,1
82,55,1
83,55,1
64,56,1
65,56,1
66,56,1
67,56,1
68,56,1
69,56,1
70,56,1
71,56,1
72,56,1
73,56,1
74,56,1
75,56,1
76,56,1
77,56,1
78,56,1
79,56,1
80,56,1
81,56,1
82,56,1
83,56,1
84,56,1
88,56,1
67,57,1
68,57,1
69,57,1
70,57,1
71,57,1
72,57,1
73,57,1
74,57,1
75,57,1
76,57,1
77,57,1
78,57,1
79,57,1
80,57,1
81,57,1
82,57,1
83,57,1
84,57,1
85,57,1
88,57,1
68,58,1
69,58,1
70,58,1
71,58,1
72,58,1
73,58,1
74,58,1
75,58,1
76,58,1
77,58,1
78,58,1
79,58,1
80,58,1
81,58,1
82,58,1
83,58,1
84,58,1
85,58,1
86,58,1
87,58,1
88,58,1
89,58,1
68,59,1
70,59,1
71,59,1
72,59,1
73,59,1
74,59,1
75,59,1
76,59,1
77,59,1
78,59,1
79,59,1
80,59,1
81,59,1
82,59,1
83,59,1
84,59,1
85,59,1
86,59,1
87,59,1
88,59,1
89,59,1
70,60,1
71,60,1
72,60,1
73,60,1
74,60,1
75,60,1
76,60,1
77,60,1
78,60,1
79,60,1
80,60,1
81,60,1
82,60,1
83,60,1
84,60,1
85,60,1
86,60,1
87,60,1
88,60,1
89,60,1
71,61,1
72,61,1
73,61,1
74,61,1
75,61,1
76,61,1
77,61,1
78,61,1
79,61,1
80,61,1
81,61,1
82,61,1
83,61,1
84,61,1
85,61,1
86,61,1
87,61,1
88,61,1
89,61,1
71,62,1
72,62,1
73,62,1
74,62,1
75,62,1
76,62,1
77,62,1
78,62,1
79,62,1
80,62,1
81,62,1
82,62,1
83,62,1
84,62,1
85,62,1
86,62,1
87,62,1
88,62,1
89,62,1
73,63,1
74,63,1
75,63,1
76,63,1
77,63,1
78,63,1
79,63,1
80,63,1
81,63,1
82,63,1
83,63,1
84,63,1
85,63,1
86,63,1
87,63,1
88,63,1
89,63,1
77,64,1
78,64,1
79,64,1
80,64,1
81,64,1
82,64,1
83,64,1
84,64,1
85,64,1
86,64,1
87,64,1
88,64,1
89,64,1
90,64,1
77,65,1
78,65,1
79,65,1
80,65,1
81,65,1
82,65,1
83,65,1
84,65,1
85,65,1
86,65,1
87,65,1
88,65,1
89,65,1
78,66,1
79,66,1
80,66,1
81,66,1
82,66,1
83,66,1
84,66,1
85,66,1
86,66,1
87,66,1
88,66,1
89,66,1
90,66,1
77,67,1
78,67,1
79,67,1
80,67,1
81,67,1
82,67,1
83,67,1
84,67,1
85,67,1
86,67,1
87,67,1
88,67,1
89,67,1
90,67,1
77,68,1
78,68,1
79,68,1
80,68,1
81,68,1
82,68,1
83,68,1
84,68,1
85,68,1
86,68,1
87,68,1
88,68,1
77,69,1
78,69,1
79,69,1
80,69,1
81,69,1
82,69,1
83,69,1
84,69,1
85,69,1
86,69,1
87,69,1
88,69,1
75,70,1
76,70,1
77,70,1
78,70,1
79,70,1
80,70,1
81,70,1
82,70,1
83,70,1
84,70,1
85,70,1
86,70,1
87,70,1
88,70,1
89,70,1
90,70,1
77,71,1
78,71,1
80,71,1
81,71,1
82,71,1
83,71,1
84,71,1
85,71,1
86,71,1
87,71,1
88,71,1
89,71,1
90,71,1
80,72,1
81,72,1
85,72,1
86,72,1
87,72,1
88,72,1
89,72,1
85,73,1
86,73,1
87,73,1
88,73,1
89,73,1
86,74,1
87,74,1
88,74,1
89,74,1
87,75,1
88,75,1
89,75,1
87,76,1
88,76,1
89,76,1
